packet_size,protocol,duration,network,label
54,TCP,1755622394.330587,good,non-reel
54,TCP,1755622394.330619,good,non-reel
86,UNKNOWN,1755622395.108019,good,non-reel
78,UNKNOWN,1755622395.112186,good,non-reel
1292,UDP,1755622396.171475,good,non-reel
1292,UDP,1755622396.17154,good,non-reel
1292,UDP,1755622396.171563,good,non-reel
142,UDP,1755622396.171754,good,non-reel
102,UDP,1755622396.29981,good,non-reel
102,UDP,1755622396.29981,good,non-reel
1292,UDP,1755622396.29981,good,non-reel
1292,UDP,1755622396.29981,good,non-reel
1292,UDP,1755622396.318717,good,non-reel
479,UDP,1755622396.318717,good,non-reel
875,UDP,1755622396.318717,good,non-reel
273,UDP,1755622396.318717,good,non-reel
86,UDP,1755622396.318717,good,non-reel
140,UDP,1755622396.319313,good,non-reel
93,UDP,1755622396.319382,good,non-reel
182,UDP,1755622396.353843,good,non-reel
93,UDP,1755622396.354169,good,non-reel
102,TCP,1755622398.366438,good,non-reel
106,TCP,1755622398.366604,good,non-reel
74,TCP,1755622398.402087,good,non-reel
54,TCP,1755622400.022191,good,non-reel
66,TCP,1755622400.022426,good,non-reel
54,TCP,1755622400.408321,good,non-reel
66,TCP,1755622400.408321,good,non-reel
54,TCP,1755622400.40838,good,non-reel
54,TCP,1755622400.408484,good,non-reel
267,TCP,1755622400.408766,good,non-reel
1414,TCP,1755622400.679763,good,non-reel
1414,TCP,1755622400.680588,good,non-reel
1414,TCP,1755622400.680588,good,non-reel
1414,TCP,1755622400.680588,good,non-reel
54,TCP,1755622400.680618,good,non-reel
1414,TCP,1755622400.680868,good,non-reel
1414,TCP,1755622400.680942,good,non-reel
54,TCP,1755622400.680947,good,non-reel
883,TCP,1755622400.681189,good,non-reel
147,TCP,1755622400.684593,good,non-reel
128,TCP,1755622400.814698,good,non-reel
132,TCP,1755622400.815762,good,non-reel
128,TCP,1755622400.819512,good,non-reel
132,TCP,1755622400.819971,good,non-reel
74,TCP,1755622400.855408,good,non-reel
74,TCP,1755622400.870192,good,non-reel
105,TCP,1755622400.95994,good,non-reel
1414,TCP,1755622400.960604,good,non-reel
733,TCP,1755622400.960604,good,non-reel
1288,UDP,1755622401.173661,good,non-reel
1292,UDP,1755622401.173742,good,non-reel
331,UDP,1755622401.173758,good,non-reel
54,TCP,1755622401.243822,good,non-reel
92,UDP,1755622401.245429,good,non-reel
181,UDP,1755622401.24796,good,non-reel
833,TCP,1755622401.252815,good,non-reel
99,UDP,1755622401.25577,good,non-reel
105,UDP,1755622401.273106,good,non-reel
105,UDP,1755622401.273174,good,non-reel
88,UDP,1755622401.300984,good,non-reel
54,TCP,1755622401.303033,good,non-reel
161,UDP,1755622401.339814,good,non-reel
231,UDP,1755622401.339814,good,non-reel
66,TCP,1755622401.341151,good,non-reel
1288,UDP,1755622401.355699,good,non-reel
1292,UDP,1755622401.355699,good,non-reel
1292,UDP,1755622401.355699,good,non-reel
1292,UDP,1755622401.355699,good,non-reel
1292,UDP,1755622401.365124,good,non-reel
1292,UDP,1755622401.365124,good,non-reel
1292,UDP,1755622401.365124,good,non-reel
1292,UDP,1755622401.365124,good,non-reel
94,UDP,1755622401.365537,good,non-reel
1292,UDP,1755622401.369945,good,non-reel
1292,UDP,1755622401.369945,good,non-reel
1292,UDP,1755622401.369945,good,non-reel
1292,UDP,1755622401.369945,good,non-reel
1292,UDP,1755622401.369945,good,non-reel
1292,UDP,1755622401.372958,good,non-reel
1292,UDP,1755622401.372958,good,non-reel
1292,UDP,1755622401.372958,good,non-reel
1292,UDP,1755622401.372958,good,non-reel
94,UDP,1755622401.373425,good,non-reel
1292,UDP,1755622401.373573,good,non-reel
1292,UDP,1755622401.373573,good,non-reel
1292,UDP,1755622401.373573,good,non-reel
1292,UDP,1755622401.380764,good,non-reel
1292,UDP,1755622401.380764,good,non-reel
1292,UDP,1755622401.380764,good,non-reel
1292,UDP,1755622401.382453,good,non-reel
1292,UDP,1755622401.382453,good,non-reel
1292,UDP,1755622401.382453,good,non-reel
1292,UDP,1755622401.382453,good,non-reel
1292,UDP,1755622401.382453,good,non-reel
94,UDP,1755622401.383329,good,non-reel
1292,UDP,1755622401.384683,good,non-reel
1292,UDP,1755622401.384683,good,non-reel
1292,UDP,1755622401.385255,good,non-reel
1292,UDP,1755622401.385255,good,non-reel
1292,UDP,1755622401.385255,good,non-reel
1292,UDP,1755622401.385255,good,non-reel
94,UDP,1755622401.385444,good,non-reel
1292,UDP,1755622401.385621,good,non-reel
1292,UDP,1755622401.385621,good,non-reel
1292,UDP,1755622401.386168,good,non-reel
1285,UDP,1755622401.389516,good,non-reel
210,UDP,1755622401.389687,good,non-reel
95,UDP,1755622401.396027,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
1292,UDP,1755622401.396026,good,non-reel
95,UDP,1755622401.411514,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446441,good,non-reel
1292,UDP,1755622401.446947,good,non-reel
1292,UDP,1755622401.446947,good,non-reel
1292,UDP,1755622401.446947,good,non-reel
94,UDP,1755622401.447049,good,non-reel
1292,UDP,1755622401.447368,good,non-reel
1292,UDP,1755622401.447368,good,non-reel
1292,UDP,1755622401.447422,good,non-reel
1292,UDP,1755622401.447632,good,non-reel
1292,UDP,1755622401.447996,good,non-reel
1292,UDP,1755622401.447996,good,non-reel
1292,UDP,1755622401.447996,good,non-reel
95,UDP,1755622401.448176,good,non-reel
1292,UDP,1755622401.449292,good,non-reel
1292,UDP,1755622401.449292,good,non-reel
95,UDP,1755622401.449292,good,non-reel
1292,UDP,1755622401.452004,good,non-reel
1292,UDP,1755622401.452004,good,non-reel
1292,UDP,1755622401.452004,good,non-reel
1292,UDP,1755622401.452004,good,non-reel
1292,UDP,1755622401.452544,good,non-reel
1292,UDP,1755622401.452544,good,non-reel
1292,UDP,1755622401.452544,good,non-reel
1292,UDP,1755622401.452605,good,non-reel
95,UDP,1755622401.452728,good,non-reel
1292,UDP,1755622401.452863,good,non-reel
1292,UDP,1755622401.452956,good,non-reel
1292,UDP,1755622401.453109,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
1292,UDP,1755622401.457788,good,non-reel
95,UDP,1755622401.458251,good,non-reel
95,UDP,1755622401.458398,good,non-reel
1292,UDP,1755622401.458623,good,non-reel
1292,UDP,1755622401.458623,good,non-reel
1292,UDP,1755622401.458623,good,non-reel
1292,UDP,1755622401.458623,good,non-reel
1292,UDP,1755622401.458733,good,non-reel
1292,UDP,1755622401.458866,good,non-reel
95,UDP,1755622401.458927,good,non-reel
1292,UDP,1755622401.459076,good,non-reel
1292,UDP,1755622401.459164,good,non-reel
1292,UDP,1755622401.459293,good,non-reel
1292,UDP,1755622401.459562,good,non-reel
1292,UDP,1755622401.459694,good,non-reel
1292,UDP,1755622401.460001,good,non-reel
1292,UDP,1755622401.460272,good,non-reel
1292,UDP,1755622401.460272,good,non-reel
1292,UDP,1755622401.460442,good,non-reel
1292,UDP,1755622401.460576,good,non-reel
95,UDP,1755622401.460672,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
1292,UDP,1755622401.462426,good,non-reel
95,UDP,1755622401.463344,good,non-reel
1292,UDP,1755622401.463344,good,non-reel
1292,UDP,1755622401.463344,good,non-reel
1292,UDP,1755622401.463344,good,non-reel
1292,UDP,1755622401.463344,good,non-reel
1292,UDP,1755622401.463344,good,non-reel
1292,UDP,1755622401.463452,good,non-reel
1292,UDP,1755622401.463708,good,non-reel
1292,UDP,1755622401.464615,good,non-reel
1292,UDP,1755622401.464615,good,non-reel
1292,UDP,1755622401.464615,good,non-reel
1292,UDP,1755622401.464615,good,non-reel
1292,UDP,1755622401.464615,good,non-reel
1292,UDP,1755622401.464615,good,non-reel
1292,UDP,1755622401.464743,good,non-reel
95,UDP,1755622401.464837,good,non-reel
1292,UDP,1755622401.464854,good,non-reel
1292,UDP,1755622401.465001,good,non-reel
1292,UDP,1755622401.46532,good,non-reel
1292,UDP,1755622401.465488,good,non-reel
1292,UDP,1755622401.465884,good,non-reel
1292,UDP,1755622401.465884,good,non-reel
95,UDP,1755622401.466025,good,non-reel
1292,UDP,1755622401.466191,good,non-reel
1292,UDP,1755622401.466191,good,non-reel
1292,UDP,1755622401.4663,good,non-reel
1292,UDP,1755622401.467688,good,non-reel
1292,UDP,1755622401.467688,good,non-reel
1292,UDP,1755622401.467688,good,non-reel
1292,UDP,1755622401.467688,good,non-reel
1292,UDP,1755622401.467688,good,non-reel
1292,UDP,1755622401.467688,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.47116,good,non-reel
1292,UDP,1755622401.471403,good,non-reel
95,UDP,1755622401.471736,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
1292,UDP,1755622401.475108,good,non-reel
95,UDP,1755622401.475568,good,non-reel
95,UDP,1755622401.475731,good,non-reel
95,UDP,1755622401.475878,good,non-reel
1292,UDP,1755622401.476221,good,non-reel
1292,UDP,1755622401.476221,good,non-reel
1292,UDP,1755622401.476221,good,non-reel
1292,UDP,1755622401.476221,good,non-reel
1292,UDP,1755622401.483385,good,non-reel
1292,UDP,1755622401.483385,good,non-reel
1292,UDP,1755622401.485762,good,non-reel
100,UDP,1755622401.48608,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
1292,UDP,1755622401.49,good,non-reel
95,UDP,1755622401.490765,good,non-reel
164,UDP,1755622401.491266,good,non-reel
85,UDP,1755622401.491266,good,non-reel
1292,UDP,1755622401.493871,good,non-reel
1292,UDP,1755622401.494389,good,non-reel
1292,UDP,1755622401.494389,good,non-reel
1292,UDP,1755622401.494389,good,non-reel
102,UDP,1755622401.505971,good,non-reel
96,UDP,1755622401.506269,good,non-reel
1270,UDP,1755622401.508559,good,non-reel
350,UDP,1755622401.508964,good,non-reel
1292,UDP,1755622401.509554,good,non-reel
1292,UDP,1755622401.509742,good,non-reel
1292,UDP,1755622401.509833,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
1292,UDP,1755622401.515719,good,non-reel
95,UDP,1755622401.516048,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516262,good,non-reel
1292,UDP,1755622401.516383,good,non-reel
95,UDP,1755622401.516446,good,non-reel
1292,UDP,1755622401.516508,good,non-reel
1292,UDP,1755622401.516728,good,non-reel
1292,UDP,1755622401.51842,good,non-reel
1292,UDP,1755622401.51842,good,non-reel
1292,UDP,1755622401.51842,good,non-reel
1292,UDP,1755622401.51842,good,non-reel
1292,UDP,1755622401.51842,good,non-reel
95,UDP,1755622401.51876,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
1292,UDP,1755622401.521759,good,non-reel
95,UDP,1755622401.522228,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.523523,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
1292,UDP,1755622401.526425,good,non-reel
95,UDP,1755622401.526806,good,non-reel
1292,UDP,1755622401.528738,good,non-reel
1292,UDP,1755622401.528738,good,non-reel
1292,UDP,1755622401.528738,good,non-reel
1292,UDP,1755622401.528738,good,non-reel
95,UDP,1755622401.528954,good,non-reel
1292,UDP,1755622401.529154,good,non-reel
1292,UDP,1755622401.529154,good,non-reel
1292,UDP,1755622401.531853,good,non-reel
1292,UDP,1755622401.533739,good,non-reel
1292,UDP,1755622401.533739,good,non-reel
1292,UDP,1755622401.533739,good,non-reel
1292,UDP,1755622401.539018,good,non-reel
95,UDP,1755622401.539306,good,non-reel
1292,UDP,1755622401.542069,good,non-reel
1292,UDP,1755622401.542069,good,non-reel
1292,UDP,1755622401.542069,good,non-reel
1292,UDP,1755622401.542069,good,non-reel
1292,UDP,1755622401.542069,good,non-reel
1292,UDP,1755622401.54266,good,non-reel
1292,UDP,1755622401.54266,good,non-reel
1292,UDP,1755622401.54266,good,non-reel
1292,UDP,1755622401.54266,good,non-reel
1292,UDP,1755622401.543305,good,non-reel
1292,UDP,1755622401.543305,good,non-reel
1292,UDP,1755622401.543305,good,non-reel
95,UDP,1755622401.543449,good,non-reel
1292,UDP,1755622401.543603,good,non-reel
1292,UDP,1755622401.543603,good,non-reel
1292,UDP,1755622401.54378,good,non-reel
1292,UDP,1755622401.543913,good,non-reel
1292,UDP,1755622401.544067,good,non-reel
1292,UDP,1755622401.544223,good,non-reel
1292,UDP,1755622401.544422,good,non-reel
1292,UDP,1755622401.544523,good,non-reel
95,UDP,1755622401.544649,good,non-reel
1292,UDP,1755622401.544871,good,non-reel
1292,UDP,1755622401.544976,good,non-reel
1292,UDP,1755622401.545249,good,non-reel
1292,UDP,1755622401.545376,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
1292,UDP,1755622401.5473,good,non-reel
95,UDP,1755622401.548086,good,non-reel
1292,UDP,1755622401.548387,good,non-reel
1292,UDP,1755622401.548387,good,non-reel
1292,UDP,1755622401.548387,good,non-reel
1292,UDP,1755622401.548387,good,non-reel
1292,UDP,1755622401.553002,good,non-reel
1292,UDP,1755622401.553002,good,non-reel
1292,UDP,1755622401.553002,good,non-reel
1292,UDP,1755622401.553002,good,non-reel
1292,UDP,1755622401.553002,good,non-reel
95,UDP,1755622401.553415,good,non-reel
1292,UDP,1755622401.556439,good,non-reel
1292,UDP,1755622401.556439,good,non-reel
1292,UDP,1755622401.556684,good,non-reel
1292,UDP,1755622401.556844,good,non-reel
1292,UDP,1755622401.556882,good,non-reel
1292,UDP,1755622401.557197,good,non-reel
1292,UDP,1755622401.557197,good,non-reel
1292,UDP,1755622401.557719,good,non-reel
1292,UDP,1755622401.557719,good,non-reel
1292,UDP,1755622401.557719,good,non-reel
95,UDP,1755622401.557858,good,non-reel
1292,UDP,1755622401.560511,good,non-reel
1292,UDP,1755622401.560511,good,non-reel
1292,UDP,1755622401.560511,good,non-reel
1292,UDP,1755622401.561474,good,non-reel
1292,UDP,1755622401.561474,good,non-reel
1292,UDP,1755622401.561474,good,non-reel
1292,UDP,1755622401.561474,good,non-reel
1292,UDP,1755622401.561474,good,non-reel
1292,UDP,1755622401.561474,good,non-reel
95,UDP,1755622401.562072,good,non-reel
1292,UDP,1755622401.563192,good,non-reel
88,UDP,1755622401.563192,good,non-reel
1292,UDP,1755622401.565354,good,non-reel
1292,UDP,1755622401.565354,good,non-reel
1292,UDP,1755622401.565354,good,non-reel
1292,UDP,1755622401.568384,good,non-reel
1292,UDP,1755622401.568384,good,non-reel
1292,UDP,1755622401.568635,good,non-reel
1292,UDP,1755622401.568635,good,non-reel
1292,UDP,1755622401.570218,good,non-reel
1292,UDP,1755622401.570368,good,non-reel
1292,UDP,1755622401.570425,good,non-reel
95,UDP,1755622401.570623,good,non-reel
1292,UDP,1755622401.571534,good,non-reel
1292,UDP,1755622401.571534,good,non-reel
1292,UDP,1755622401.571534,good,non-reel
1292,UDP,1755622401.571534,good,non-reel
1292,UDP,1755622401.571534,good,non-reel
1292,UDP,1755622401.574448,good,non-reel
1292,UDP,1755622401.575722,good,non-reel
1292,UDP,1755622401.575722,good,non-reel
1292,UDP,1755622401.575961,good,non-reel
1292,UDP,1755622401.575961,good,non-reel
95,UDP,1755622401.576236,good,non-reel
1292,UDP,1755622401.576922,good,non-reel
1292,UDP,1755622401.576922,good,non-reel
1292,UDP,1755622401.576922,good,non-reel
1292,UDP,1755622401.576922,good,non-reel
1292,UDP,1755622401.576922,good,non-reel
1292,UDP,1755622401.576922,good,non-reel
100,UDP,1755622401.577089,good,non-reel
1292,UDP,1755622401.580879,good,non-reel
1292,UDP,1755622401.582593,good,non-reel
1292,UDP,1755622401.582593,good,non-reel
1292,UDP,1755622401.582593,good,non-reel
1292,UDP,1755622401.582593,good,non-reel
1292,UDP,1755622401.582593,good,non-reel
1292,UDP,1755622401.582593,good,non-reel
95,UDP,1755622401.582987,good,non-reel
95,UDP,1755622401.585165,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.589579,good,non-reel
1292,UDP,1755622401.590074,good,non-reel
1292,UDP,1755622401.590074,good,non-reel
95,UDP,1755622401.59045,good,non-reel
100,UDP,1755622401.590611,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
1292,UDP,1755622401.594369,good,non-reel
95,UDP,1755622401.594758,good,non-reel
1292,UDP,1755622401.596389,good,non-reel
1292,UDP,1755622401.596389,good,non-reel
1292,UDP,1755622401.596389,good,non-reel
1292,UDP,1755622401.596703,good,non-reel
1292,UDP,1755622401.599283,good,non-reel
1292,UDP,1755622401.599283,good,non-reel
95,UDP,1755622401.599601,good,non-reel
1292,UDP,1755622401.59973,good,non-reel
1292,UDP,1755622401.59973,good,non-reel
1292,UDP,1755622401.59973,good,non-reel
96,UDP,1755622401.611761,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
66,TCP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
1292,UDP,1755622401.616984,good,non-reel
54,TCP,1755622401.617705,good,non-reel
95,UDP,1755622401.617937,good,non-reel
95,UDP,1755622401.618121,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
1292,UDP,1755622401.619703,good,non-reel
531,TCP,1755622401.61992,good,non-reel
1292,UDP,1755622401.619938,good,non-reel
95,UDP,1755622401.620023,good,non-reel
1292,UDP,1755622401.620084,good,non-reel
95,UDP,1755622401.620136,good,non-reel
1292,UDP,1755622401.620193,good,non-reel
1292,UDP,1755622401.621008,good,non-reel
133,UDP,1755622401.621008,good,non-reel
85,UDP,1755622401.621008,good,non-reel
125,UDP,1755622401.621008,good,non-reel
85,UDP,1755622401.621008,good,non-reel
1292,UDP,1755622401.623254,good,non-reel
1292,UDP,1755622401.623254,good,non-reel
1292,UDP,1755622401.623534,good,non-reel
1292,UDP,1755622401.623534,good,non-reel
95,UDP,1755622401.623696,good,non-reel
105,UDP,1755622401.631747,good,non-reel
96,UDP,1755622401.647343,good,non-reel
269,UDP,1755622401.696449,good,non-reel
93,UDP,1755622401.710609,good,non-reel
98,UDP,1755622401.741739,good,non-reel
1292,UDP,1755622401.819906,good,non-reel
1292,UDP,1755622401.819906,good,non-reel
1292,UDP,1755622401.822537,good,non-reel
1292,UDP,1755622401.822537,good,non-reel
1292,UDP,1755622401.822694,good,non-reel
1292,UDP,1755622401.822856,good,non-reel
1292,UDP,1755622401.822892,good,non-reel
1292,UDP,1755622401.823232,good,non-reel
1292,UDP,1755622401.823232,good,non-reel
1292,UDP,1755622401.823456,good,non-reel
1292,UDP,1755622401.823456,good,non-reel
95,UDP,1755622401.823609,good,non-reel
1292,UDP,1755622401.823826,good,non-reel
1292,UDP,1755622401.823976,good,non-reel
1292,UDP,1755622401.824202,good,non-reel
1292,UDP,1755622401.824344,good,non-reel
1292,UDP,1755622401.824491,good,non-reel
1292,UDP,1755622401.824649,good,non-reel
1292,UDP,1755622401.824786,good,non-reel
1292,UDP,1755622401.824956,good,non-reel
1292,UDP,1755622401.825128,good,non-reel
1292,UDP,1755622401.825244,good,non-reel
95,UDP,1755622401.825284,good,non-reel
1292,UDP,1755622401.825381,good,non-reel
1292,UDP,1755622401.825637,good,non-reel
1292,UDP,1755622401.825787,good,non-reel
88,UDP,1755622401.825923,good,non-reel
1292,UDP,1755622401.82845,good,non-reel
1292,UDP,1755622401.82845,good,non-reel
1292,UDP,1755622401.82845,good,non-reel
1292,UDP,1755622401.82845,good,non-reel
1292,UDP,1755622401.82845,good,non-reel
1292,UDP,1755622401.828844,good,non-reel
1292,UDP,1755622401.828844,good,non-reel
1292,UDP,1755622401.828959,good,non-reel
1292,UDP,1755622401.828959,good,non-reel
1292,UDP,1755622401.829369,good,non-reel
1292,UDP,1755622401.829369,good,non-reel
95,UDP,1755622401.829585,good,non-reel
1292,UDP,1755622401.829699,good,non-reel
1292,UDP,1755622401.829928,good,non-reel
1292,UDP,1755622401.829928,good,non-reel
1292,UDP,1755622401.830073,good,non-reel
1292,UDP,1755622401.830354,good,non-reel
1292,UDP,1755622401.830354,good,non-reel
95,UDP,1755622401.83052,good,non-reel
1292,UDP,1755622401.830544,good,non-reel
1292,UDP,1755622401.830732,good,non-reel
1292,UDP,1755622401.830816,good,non-reel
1292,UDP,1755622401.831053,good,non-reel
1292,UDP,1755622401.831198,good,non-reel
89,UDP,1755622401.831347,good,non-reel
1292,UDP,1755622401.832764,good,non-reel
1292,UDP,1755622401.832764,good,non-reel
